"","Station ID","Station_Name","Station_Region","Diesel_Quota","Tank_ID","Product_Name","04/10/2016_sales","04/10/2016_stock","05/10/2016_sales","05/10/2016_stock","06/10/2016_sales","06/10/2016_stock","07/10/2016_sales","07/10/2016_stock","08/10/2016_sales","08/10/2016_stock","09/10/2016_sales","09/10/2016_stock","10/10/2016_sales","10/10/2016_stock"
"934",90030320,"MARHAA ENTERPRISE","EAST1",114660,"90030320-3","PRIMAX 95",3024,3545,3622,2875,4155,4768,3588,9466,18857,13858,18077,13348,25197,NA
"935",90030320,"MARHAA ENTERPRISE","EAST1",114660,"90030320-1","BIODIESEL B7 (RETAIL)",1889,2313,1960,931,2601,1668,2069,8205,6895,12038,8647,13584,10494,NA
"936",90030320,"MARHAA ENTERPRISE","EAST1",114660,"90030320-2","BIODIESEL B7 (RETAIL)",1890,2314,1960,932,2601,1668,2068,17214,14973,10729,15388,13844,17142,NA
"937",90030320,"MARHAA ENTERPRISE","EAST1",114660,"90030320-4","PRIMAX 95",3025,3546,3622,2875,4156,4768,3588,19285,15019,18077,12288,16473,12490,NA
"938",90030335,"KHAIRUL ZAMAN ENTERPRISE","NORTH2",16380,"90030335-3","PRIMAX 95",1333,1000,1000,NA,667,1000,1333,6333,5000,7666,5000,NA,4000,NA
"939",90030335,"KHAIRUL ZAMAN ENTERPRISE","NORTH2",16380,"90030335-1","BIODIESEL B7 (RETAIL)",900,800,900,NA,600,300,500,9000,8000,8000,7000,NA,4000,NA
"940",90030335,"KHAIRUL ZAMAN ENTERPRISE","NORTH2",16380,"90030335-2","PRIMAX 95",1333,1000,1000,NA,666,1000,1333,6333,5000,7666,8000,NA,3000,NA
"941",90030335,"KHAIRUL ZAMAN ENTERPRISE","NORTH2",16380,"90030335-4","PRIMAX 95",1334,1000,1000,NA,667,1000,1334,6333,5000,7666,5000,NA,4000,NA
"942",90030644,"STESEN MINYAK BSJ","SOUTH2",60060,"90030644-1","PRIMAX 95",NA,6002,6812,5503,6732,6968,6239,NA,NA,15786,10630,18634,24988,NA
"943",90030644,"STESEN MINYAK BSJ","SOUTH2",60060,"90030644-2","PRIMAX 95",NA,6003,6812,5504,6731,6968,6238,NA,NA,13911,21424,13482,21002,NA
"944",90030644,"STESEN MINYAK BSJ","SOUTH2",60060,"90030644-3","BIODIESEL B7 (RETAIL)",NA,3516,4105,2598,3031,2331,3969,NA,NA,18728,14807,17958,20245,NA
"945",90030716,"STESEN MESRA RSH","SOUTH1",103740,"90030716-2","PRIMAX 95",0,0,0,NA,NA,NA,NA,1,1,1,1,NA,NA,NA
"946",90030716,"STESEN MESRA RSH","SOUTH1",103740,"90030716-3","PRIMAX 95",0,0,0,NA,NA,NA,NA,1,1,1,1,NA,NA,NA
"947",90030716,"STESEN MESRA RSH","SOUTH1",103740,"90030716-1","BIODIESEL B7 (RETAIL)",0,0,0,NA,NA,NA,NA,1,11,1,1,NA,NA,NA
"948",90030716,"STESEN MESRA RSH","SOUTH1",103740,"90030716-4","PRIMAX 97",0,0,0,NA,NA,NA,NA,1,1,1,1,NA,NA,NA
"949",90030741,"RIFAIDIL ENTERPRISE","SOUTH1",65520,"90030741-4","PRIMAX 95",4465,3540,3457,4230,4055,5137,4125,14096,11066,18722,14546,21963,18242,NA
"950",90030741,"RIFAIDIL ENTERPRISE","SOUTH1",65520,"90030741-1","BIODIESEL B7 (RETAIL)",1801,2090,2526,1916,1932,1121,2207,17065,15353,13255,10277,8399,11702,NA
"951",90030741,"RIFAIDIL ENTERPRISE","SOUTH1",65520,"90030741-2","PRIMAX 97",486,409,330,333,637,640,512,8953,8038,7555,7375,6552,5379,NA
"952",90030741,"RIFAIDIL ENTERPRISE","SOUTH1",65520,"90030741-3","PRIMAX 95",4464,3539,3457,4231,4055,5138,4124,17342,10281,17106,14430,19485,19091,NA
"953",90030755,"KAZUMI JAYA ENTERPRISE","SOUTH1",70980,"90030755-4","PRIMAX 95",2700,2717,2369,2609,2885,2485,2536,19287,19505,13978,13978,14286,14594,NA
"954",90030755,"KAZUMI JAYA ENTERPRISE","SOUTH1",70980,"90030755-1","BIODIESEL B7 (RETAIL)",5625,4973,4882,3997,4159,1623,6162,19631,14173,20125,15146,22027,18054,NA
"955",90030755,"KAZUMI JAYA ENTERPRISE","SOUTH1",70980,"90030755-2","PRIMAX 97",500,318,223,353,532,337,394,5523,5067,10195,10049,9609,9094,NA
"956",90030755,"KAZUMI JAYA ENTERPRISE","SOUTH1",70980,"90030755-3","PRIMAX 95",2699,2716,2370,2609,2885,2486,2537,17467,11903,17393,12515,23283,17393,NA
"957",90030799,"NAZA PETROL STATION AND SERVICES","EAST2",103740,"90030799-4","PRIMAX 95",5466,NA,4480,5114,NA,5580,5000,22400,22400,NA,25200,25200,NA,NA
"958",90030799,"NAZA PETROL STATION AND SERVICES","EAST2",103740,"90030799-3","PRIMAX 95",5467,NA,4480,5113,NA,5580,5000,25300,11500,NA,9400,22700,NA,NA
"959",90030799,"NAZA PETROL STATION AND SERVICES","EAST2",103740,"90030799-1","BIODIESEL B7 (RETAIL)",5200,NA,4030,4300,NA,1920,4300,19000,13800,NA,21050,16750,NA,NA
"960",90030799,"NAZA PETROL STATION AND SERVICES","EAST2",103740,"90030799-2","PRIMAX 95",5467,NA,4480,5113,NA,5580,5000,7400,4800,NA,26600,19800,NA,NA
"961",90030811,"BUNGA MEKAR ENTERPRISE","CENTR1",76440,"90030811-2","PRIMAX 95",4600,4225,4534,4864,5448,4890,4486,17906,17603,24075,10546,22189,17452,NA
"962",90030811,"BUNGA MEKAR ENTERPRISE","CENTR1",76440,"90030811-3","PRIMAX 95",4599,4226,4534,4864,5448,4889,4486,16689,1948,24184,24184,24065,24422,NA
"963",90030811,"BUNGA MEKAR ENTERPRISE","CENTR1",76440,"90030811-1","PRIMAX 95",4599,4225,4534,4863,5448,4890,4486,25712,25712,17559,17559,12425,921,NA
"964",90030811,"BUNGA MEKAR ENTERPRISE","CENTR1",76440,"90030811-4","BIODIESEL B7 (RETAIL)",4902,3943,5833,5431,3935,2435,5459,24170,18786,20791,14533,14533,10515,NA
"965",90030817,"LATIPAH PETROL KIOSK","SOUTH2",38220,"90030817-1","PRIMAX 95",3730,4250,4000,3400,4250,4150,4650,18680,17000,19600,10750,10700,24000,NA
"966",90030817,"LATIPAH PETROL KIOSK","SOUTH2",38220,"90030817-4","BIODIESEL B7 (RETAIL)",2100,1250,1330,2100,900,2800,1470,13850,17300,16250,14800,12800,12500,NA
"967",90030817,"LATIPAH PETROL KIOSK","SOUTH2",38220,"90030817-2","PRIMAX 95",3730,4250,4000,3400,4250,4150,4650,7100,22500,22500,22500,15900,21300,NA
"968",90030817,"LATIPAH PETROL KIOSK","SOUTH2",38220,"90030817-3","PRIMAX 97",3850,3570,2770,2750,2600,6500,3550,11950,8000,14900,10900,9600,23700,NA
"969",90030849,"NOMAZ ENTERRPISE","NORTH2",10920,"90030849-4","PRIMAX 95",1543,1540,1417,126,1493,1523,1467,1392,1392,1392,1392,1392,14784,NA
"970",90030849,"NOMAZ ENTERRPISE","NORTH2",10920,"90030849-1","BIODIESEL B7 (RETAIL)",768,759,754,376,519,458,597,6648,4623,16348,15714,15279,21905,NA
"971",90030849,"NOMAZ ENTERRPISE","NORTH2",10920,"90030849-2","PRIMAX 95",1542,1540,1417,125,1493,1524,1467,21290,19843,16353,12146,19077,25820,NA
"972",90030849,"NOMAZ ENTERRPISE","NORTH2",10920,"90030849-3","PRIMAX 95",1543,1540,1416,125,1492,1523,1468,15522,14265,11336,9405,21644,25870,NA
"973",90030878,"ONES MART ENTERPRISE","CENTR3",9129,"90030878-1","BIODIESEL B7 (RETAIL)",NA,588,231,425,554,413,769,9889,NA,8042,7972,7493,6945,NA
"974",90030878,"ONES MART ENTERPRISE","CENTR3",9129,"90030878-2","PRIMAX 97",NA,412,337,162,290,456,371,13769,NA,12815,12661,12584,12046,NA
"975",90030878,"ONES MART ENTERPRISE","CENTR3",9129,"90030878-4","PRIMAX 95",NA,2105,1258,1105,2278,2129,2166,11762,NA,15084,13322,16884,18428,NA
"976",90030878,"ONES MART ENTERPRISE","CENTR3",9129,"90030878-3","PRIMAX 95",NA,2106,1258,1105,2278,2129,2166,7897,NA,11030,10582,21582,15538,NA
"977",90030927,"HUZANUR ENTERPRISE","NORTH2",109200,"90030927-1","BIODIESEL B7 (RETAIL)",3942,4434,4364,4582,3876,2298,3647,20355,16516,12880,8940,14963,11533,NA
"978",90030927,"HUZANUR ENTERPRISE","NORTH2",109200,"90030927-5","PRIMAX 95",6351,5748,5943,7930,7257,6510,6069,25645,19819,36443,30407,32974,26803,NA
"979",90030927,"HUZANUR ENTERPRISE","NORTH2",109200,"90030927-6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",90030927,"HUZANUR ENTERPRISE","NORTH2",109200,"90030927-3","PRIMAX 97",1056,801,908,985,1315,1065,732,13511,12271,11809,11194,9979,8665,NA
"981",90030927,"HUZANUR ENTERPRISE","NORTH2",109200,"90030927-7","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",90030927,"HUZANUR ENTERPRISE","NORTH2",109200,"90030927-2","BIODIESEL B7 (RETAIL)",3942,4434,4365,4583,3876,2298,3647,15240,11050,17134,12400,13454,9036,NA
"983",90030927,"HUZANUR ENTERPRISE","NORTH2",109200,"90030927-4","PRIMAX 95",6351,5748,5943,7929,7256,6509,6068,33866,26418,31519,25646,34569,26610,NA
"984",90030951,"ZABENA ENTERPRISE","SOUTH1",54600,"90030951-1","PRIMAX 97",497,726,571,822,843,643,557,7126,6651,5919,5271,9884,9090,NA
"985",90030951,"ZABENA ENTERPRISE","SOUTH1",54600,"90030951-2","PRIMAX 95",2863,3052,2690,3331,3409,3162,2969,20678,15678,20005,14377,19855,19855,NA
"986",90030951,"ZABENA ENTERPRISE","SOUTH1",54600,"90030951-3","PRIMAX 95",2863,3053,2691,3332,3409,3162,2970,10393,9395,20706,20706,19357,12685,NA
"987",90030951,"ZABENA ENTERPRISE","SOUTH1",54600,"90030951-4","BIODIESEL B7 (RETAIL)",1523,1515,2184,1634,1180,1091,1508,13430,11939,10391,8305,12087,10904,NA
"988",90030971,"STESYEN SERVIS CARISTRA","CENTR2",106233,"90030971-1","BIODIESEL B7 (RETAIL)",4473,5232,NA,3538,NA,2051,4839,18663,14255,19786,NA,22637,NA,NA
"989",90030971,"STESYEN SERVIS CARISTRA","CENTR2",106233,"90030971-2","PRIMAX 95",4177,3799,NA,3948,NA,3746,3905,20451,20634,20634,NA,18634,NA,NA
"990",90030971,"STESYEN SERVIS CARISTRA","CENTR2",106233,"90030971-4","PRIMAX 95",4176,3799,NA,3948,NA,3746,3904,16511,4153,20269,NA,18633,NA,NA
"991",90030971,"STESYEN SERVIS CARISTRA","CENTR2",106233,"90030971-3","PRIMAX 95",4177,3800,NA,3947,NA,3747,3905,20871,20778,20194,NA,22011,NA,NA
"992",90031057,"RAZAK SERVICE ENTERPRISE","SOUTH2",1,"90031057-3","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",90031057,"RAZAK SERVICE ENTERPRISE","SOUTH2",1,"90031057-4","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",90031057,"RAZAK SERVICE ENTERPRISE","SOUTH2",1,"90031057-1","BIODIESEL B7 (RETAIL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",90031057,"RAZAK SERVICE ENTERPRISE","SOUTH2",1,"90031057-2","PRIMAX 97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996",90031173,"NST MESRA KIOSK","CENTR1",343980,"90031173-3","PRIMAX 95",NA,5636,5629,6398,6402,6194,5880,NA,NA,15570,21820,20186,14605,NA
"997",90031173,"NST MESRA KIOSK","CENTR1",343980,"90031173-4","PRIMAX 95",NA,5637,5629,6397,6402,6194,5879,NA,NA,25365,24221,18711,10201,NA
"998",90031173,"NST MESRA KIOSK","CENTR1",343980,"90031173-1","BIODIESEL B7 (RETAIL)",NA,8457,8800,7970,5513,2898,8220,NA,NA,13421,20580,18350,10457,NA
"999",90031173,"NST MESRA KIOSK","CENTR1",343980,"90031173-2","BIODIESEL B7 (RETAIL)",NA,8458,8799,7969,5514,2898,8221,NA,NA,25039,22140,14006,8457,NA
"1000",90031173,"NST MESRA KIOSK","CENTR1",343980,"90031173-5","PRIMAX 97",NA,530,581,800,478,336,689,NA,NA,7936,7380,6639,5821,NA
"1001",90031176,"AYUB HUSSEIN ENTERPRISE","SOUTH1",174720,"90031176-1","PRIMAX 95",5003,5042,5203,5253,5033,5250,5140,9400,24800,10600,10600,26100,8100,NA
"1002",90031176,"AYUB HUSSEIN ENTERPRISE","SOUTH1",174720,"90031176-2","PRIMAX 95",5003,5043,5202,5254,5034,5250,5140,8200,18800,22800,22800,10700,25000,NA
"1003",90031176,"AYUB HUSSEIN ENTERPRISE","SOUTH1",174720,"90031176-3","PRIMAX 95",5003,5042,5203,5253,5033,5250,5140,23900,9800,26100,9600,25800,26000,NA
"1004",90031176,"AYUB HUSSEIN ENTERPRISE","SOUTH1",174720,"90031176-4","BIODIESEL B7 (RETAIL)",6344,6759,6230,3947,2500,3942,7377,15100,14300,17500,9500,17400,22000,NA
"1005",90031187,"MENORA PETROL ENTERPRISE","NORTH2",152880,"90031187-1","BIODIESEL B7 (RETAIL)",6660,7675,8186,7114,6850,4688,6104,16676,15476,18720,15994,14340,18410,NA
"1006",90031187,"MENORA PETROL ENTERPRISE","NORTH2",152880,"90031187-2","PRIMAX 95",5113,3684,4133,4435,5170,6099,4329,15965,21417,27000,27000,27000,2753,NA
"1007",90031187,"MENORA PETROL ENTERPRISE","NORTH2",152880,"90031187-3","PRIMAX 95",5113,3683,4134,4435,5170,6099,4329,2677,18952,19488,23735,19890,25427,NA
"1008",90031187,"MENORA PETROL ENTERPRISE","NORTH2",152880,"90031187-4","PRIMAX 95",5113,3683,4133,4435,5170,6099,4328,24310,20544,25215,19488,20948,26068,NA
"1009",90031225,"PETROGREEN SERVICES","NORTH2",32760,"90031225-1","BIODIESEL B7 (RETAIL)",840,650,490,670,390,270,1130,9160,8240,7680,7130,6450,11560,NA
"1010",90031225,"PETROGREEN SERVICES","NORTH2",32760,"90031225-2","PRIMAX 95",1770,1885,1950,1810,1785,1830,1985,6330,15230,13270,11350,9460,23670,NA
"1011",90031225,"PETROGREEN SERVICES","NORTH2",32760,"90031225-3","PRIMAX 95",1770,1885,1950,1810,1785,1830,1985,10520,19600,17850,15550,13930,22690,NA
"1012",90031261,"TEJAMAX ENTERPRISE","NORTH2",120120,"90031261-2","PRIMAX 95",3183,2638,2465,2704,3452,3556,2672,15467,15467,26338,26339,18290,18779,NA
"1013",90031261,"TEJAMAX ENTERPRISE","NORTH2",120120,"90031261-1","PRIMAX 95",3183,2638,2465,2705,3452,3556,2671,21953,21909,15862,8514,19309,24753,NA
"1014",90031261,"TEJAMAX ENTERPRISE","NORTH2",120120,"90031261-3","PRIMAX 95",3184,2638,2464,2704,3452,3556,2671,21301,11917,20925,20679,26169,26661,NA
"1015",90031261,"TEJAMAX ENTERPRISE","NORTH2",120120,"90031261-4","BIODIESEL B7 (RETAIL)",6493,7943,8091,8517,8447,5062,6001,17902,11483,19949,11902,19707,16733,NA
"1016",90031298,"ILTIZAM MAFZA PETROMART","SOUTH2",16380,"90031298-2","PRIMAX 95",5188,5307,4868,5014,4605,5085,5456,11345,3087,12024,11908,21643,18089,NA
"1017",90031298,"ILTIZAM MAFZA PETROMART","SOUTH2",16380,"90031298-3","PRIMAX 95",5187,5307,4867,5014,4605,5084,5456,24745,21737,13244,25535,24500,15835,NA
"1018",90031298,"ILTIZAM MAFZA PETROMART","SOUTH2",16380,"90031298-4","BIODIESEL B7 (RETAIL)",1105,1287,1120,968,811,686,1082,10304,9865,8356,7210,5967,5071,NA
"1019",90031298,"ILTIZAM MAFZA PETROMART","SOUTH2",16380,"90031298-1","PRIMAX 97",2481,2453,2413,2309,2227,3417,2421,16948,14671,12446,9908,7430,16169,NA
"1020",90031344,"STESEN MINYAK ZAZ","CENTR3",45950,"90031344-3","PRIMAX 95",7300,6283,6258,5781,6730,6860,6667,24068,9774,7966,17594,22758,22628,NA
"1021",90031344,"STESEN MINYAK ZAZ","CENTR3",45950,"90031344-4","PRIMAX 95",7301,6283,6257,5780,6731,6860,6666,14437,14012,19473,19401,13227,21436,NA
"1022",90031344,"STESEN MINYAK ZAZ","CENTR3",45950,"90031344-1","BIODIESEL B7 (RETAIL)",2382,2111,2121,2727,1535,952,2728,13387,11041,8880,12242,9495,13590,NA
"1023",90031344,"STESEN MINYAK ZAZ","CENTR3",45950,"90031344-2","PRIMAX 97",1099,954,1304,877,1504,1565,856,8168,6954,6007,15822,14969,13512,NA
"1024",90031350,"STESEN MINYAK ASSOBIRIN","CENTR2",49078,"90031350-1","PRIMAX 95",NA,5018,5504,5308,6432,5784,5447,NA,NA,21224,16685,10557,2465,NA
"1025",90031350,"STESEN MINYAK ASSOBIRIN","CENTR2",49078,"90031350-2","PRIMAX 97",NA,427,157,309,419,256,411,NA,NA,3907,3592,3487,2877,NA
"1026",90031350,"STESEN MINYAK ASSOBIRIN","CENTR2",49078,"90031350-3","PRIMAX 95",NA,5018,5503,5308,6433,5783,5447,NA,NA,24096,18325,23638,17877,NA
"1027",90031350,"STESEN MINYAK ASSOBIRIN","CENTR2",49078,"90031350-4","BIODIESEL B7 (RETAIL)",NA,2099,1392,1466,1410,720,1667,NA,NA,7257,5940,9780,8467,NA
"1028",90031422,"MESRA UTARA SERVICE STATION","NORTH1",240240,"90031422-2","PRIMAX 95",6650,6550,6900,7500,6600,6150,6350,14700,20100,17800,23500,8100,19200,NA
"1029",90031422,"MESRA UTARA SERVICE STATION","NORTH1",240240,"90031422-3","PRIMAX 95",6650,6550,6900,7500,6600,6150,6350,23400,20900,20900,17800,17800,15600,NA
"1030",90031422,"MESRA UTARA SERVICE STATION","NORTH1",240240,"90031422-4","BIODIESEL B7 (RETAIL)",2500,1950,2000,2450,2000,2000,2600,14400,19800,21200,21100,16400,16400,NA
"1031",90031422,"MESRA UTARA SERVICE STATION","NORTH1",240240,"90031422-5","BIODIESEL B7 (RETAIL)",2500,1950,2000,2450,2000,2000,2600,19200,25600,25600,21300,20900,16400,NA
"1032",90031422,"MESRA UTARA SERVICE STATION","NORTH1",240240,"90031422-1","PRIMAX 97",1800,1800,1800,2000,2100,2100,2000,12200,10300,8400,17600,15700,13400,NA
"1033",90031430,"MAZA MESRA ENTERPRISE","NORTH1",92820,"90031430-3","PRIMAX 95",4779,4460,4988,4202,4830,5078,5200,17463,22414,22959,20724,12295,13795,NA
"1034",90031430,"MAZA MESRA ENTERPRISE","NORTH1",92820,"90031430-4","PRIMAX 95",4778,4459,4987,4202,4829,5077,5200,19852,16551,18007,9567,15052,25733,NA
"1035",90031430,"MAZA MESRA ENTERPRISE","NORTH1",92820,"90031430-1","BIODIESEL B7 (RETAIL)",5795,6886,7047,6719,6918,8430,8515,18667,17916,22138,15021,19410,18036,NA
"1036",90031430,"MAZA MESRA ENTERPRISE","NORTH1",92820,"90031430-2","PRIMAX 97",177,817,661,556,875,825,532,6987,7405,6438,5777,10308,15327,NA
"1037",90031433,"REDZMAH PETROLIUM","EAST1",113740,"90031433-4","PRIMAX 95",11602,10255,12918,11767,12226,14274,11669,17640,21952,21952,17941,22729,22729,NA
"1038",90031433,"REDZMAH PETROLIUM","EAST1",113740,"90031433-3","BIODIESEL B7 (RETAIL)",8172,8491,7563,6630,6733,6905,6782,22136,20351,14262,11694,13607,6253,NA
"1039",90031433,"REDZMAH PETROLIUM","EAST1",113740,"90031433-5","PRIMAX 95",11603,10256,12918,11767,12225,14274,11670,16699,25546,16859,22524,21053,13120,NA
"1040",90031433,"REDZMAH PETROLIUM","EAST1",113740,"90031433-1","BIODIESEL B7 (RETAIL)",8172,8492,7564,6629,6732,6906,6781,15166,11724,11886,10262,11561,21292,NA
"1041",90031433,"REDZMAH PETROLIUM","EAST1",113740,"90031433-2","PRIMAX 97",4753,3629,4191,3138,4180,4150,3870,20877,21498,18397,19477,21498,17520,NA
"1042",90031471,"JA'AFAR SIDEK JV ENTERPRISE","NORTH1",92820,"90031471-4","PRIMAX 95",3598,3435,3323,3988,4041,3842,3976,10875,3409,19508,19413,17685,25980,NA
"1043",90031471,"JA'AFAR SIDEK JV ENTERPRISE","NORTH1",92820,"90031471-1","BIODIESEL B7 (RETAIL)",2971,2592,2375,2593,3660,849,2326,22888,19858,17650,15033,18333,19685,NA
"1044",90031471,"JA'AFAR SIDEK JV ENTERPRISE","NORTH1",92820,"90031471-2","PRIMAX 97",633,655,479,471,783,1036,568,7442,6566,5888,5292,10711,9973,NA
"1045",90031471,"JA'AFAR SIDEK JV ENTERPRISE","NORTH1",92820,"90031471-3","PRIMAX 95",3598,3434,3324,3989,4040,3843,3977,26600,26600,19871,12957,18000,23633,NA
"1046",90031485,"VC MURNI SERVICE STATION","EAST1",114660,"90031485-3","PRIMAX 95",6163,6065,6720,4711,6452,5640,6018,18952,12790,18201,19630,18562,19762,NA
"1047",90031485,"VC MURNI SERVICE STATION","EAST1",114660,"90031485-4","BIODIESEL B7 (RETAIL)",3816,5303,3312,1376,3893,3477,4177,21500,17684,18042,20189,24352,20413,NA
"1048",90031485,"VC MURNI SERVICE STATION","EAST1",114660,"90031485-1","PRIMAX 97",465,505,713,356,403,501,564,8376,7911,7348,6634,6280,5560,NA
"1049",90031485,"VC MURNI SERVICE STATION","EAST1",114660,"90031485-2","PRIMAX 95",6162,6065,6720,4711,6453,5640,6019,19937,13774,18330,19630,15706,22412,NA
"1050",90031561,"PERNIAGAAN IMBANG MODEN","NORTH1",32760,"90031561-2","PRIMAX 95",5159,4622,5134,5003,5863,4997,5132,12019,23836,19410,15190,10253,20837,NA
"1051",90031561,"PERNIAGAAN IMBANG MODEN","NORTH1",32760,"90031561-1","BIODIESEL B7 (RETAIL)",1848,1566,1759,1467,2631,2147,2670,11805,10066,8527,12228,10848,13678,NA
"1052",90031561,"PERNIAGAAN IMBANG MODEN","NORTH1",32760,"90031561-3","PRIMAX 95",5160,4622,5133,5004,5864,4997,5132,16261,21497,16565,21423,15838,21068,NA
"1053",90031573,"STESEN MINYAK INTAN DUA","SOUTH1",76440,"90031573-2","PRIMAX 95",4070,4071,3825,4036,4724,5310,4060,10530,17041,22497,22497,22497,22497,NA
"1054",90031573,"STESEN MINYAK INTAN DUA","SOUTH1",76440,"90031573-3","PRIMAX 95",4070,4070,3825,4037,4724,5310,4061,661,17041,22632,22362,21664,7620,NA
"1055",90031573,"STESEN MINYAK INTAN DUA","SOUTH1",76440,"90031573-4","PRIMAX 95",4070,4070,3826,4037,4724,5310,4061,19185,16607,20664,9291,24899,24838,NA
"1056",90031573,"STESEN MINYAK INTAN DUA","SOUTH1",76440,"90031573-1","BIODIESEL B7 (RETAIL)",2269,3285,2933,3266,1837,1766,2877,18876,16451,18725,15740,17885,16060,NA
"1057",90031575,"KURNIA MURNI ENTERPRISE","NORTH2",60060,"90031575-1","PRIMAX 95",2833,2533,3000,2866,3067,3200,2867,24100,24400,19400,11100,1900,23900,NA
"1058",90031575,"KURNIA MURNI ENTERPRISE","NORTH2",60060,"90031575-2","PRIMAX 95",2834,2533,3000,2867,3066,3200,2867,25300,25000,25500,25300,25300,25400,NA
"1059",90031575,"KURNIA MURNI ENTERPRISE","NORTH2",60060,"90031575-3","PRIMAX 95",2833,2534,3000,2867,3067,3200,2866,15800,8000,20800,20400,20400,11600,NA
"1060",90031575,"KURNIA MURNI ENTERPRISE","NORTH2",60060,"90031575-4","BIODIESEL B7 (RETAIL)",2400,3100,3400,3200,3000,810,3400,23000,19900,17300,13800,10900,12900,NA
"1061",90031587,"PERMAI HIJRAH SERVICE STATION","CENTR2",78786,"90031587-3","PRIMAX 95",8051,8628,8204,9414,9006,8736,8511,12340,23581,13687,9569,17480,22173,NA
"1062",90031587,"PERMAI HIJRAH SERVICE STATION","CENTR2",78786,"90031587-4","BIODIESEL B7 (RETAIL)",4229,4152,4442,4170,3652,1723,5125,22120,17767,19105,14440,15822,23051,NA
"1063",90031587,"PERMAI HIJRAH SERVICE STATION","CENTR2",78786,"90031587-1","PRIMAX 95",8052,8627,8205,9414,9005,8737,8511,18196,1527,8569,19896,12428,22108,NA
"1064",90031587,"PERMAI HIJRAH SERVICE STATION","CENTR2",78786,"90031587-2","PRIMAX 95",8052,8627,8204,9414,9005,8736,8512,13782,15350,25556,15624,19835,24050,NA
"1065",90031710,"STESEN MINYAK SERI MAKMUR","EAST2",218400,"90031710-1","BIODIESEL B7 (RETAIL)",6766,6396,7272,7238,5195,5425,6908,20600,14675,13973,13514,15987,14952,NA
"1066",90031710,"STESEN MINYAK SERI MAKMUR","EAST2",218400,"90031710-3","PRIMAX 95",8108,8041,8298,9465,9345,7165,8220,11575,14164,14413,9835,11757,10000,NA
"1067",90031710,"STESEN MINYAK SERI MAKMUR","EAST2",218400,"90031710-4","PRIMAX 95",8108,8040,8297,9465,9345,7165,8221,14040,16600,11125,15225,17213,15971,NA
"1068",90031710,"STESEN MINYAK SERI MAKMUR","EAST2",218400,"90031710-2","BIODIESEL B7 (RETAIL)",6765,6395,7273,7237,5195,5425,6908,16000,19760,18385,15575,14662,16588,NA
"1069",90031766,"HALAZ ENTERPRISE","NORTH2",158340,"90031766-1","BIODIESEL B7 (RETAIL)",5753,5903,6903,5611,5001,2596,5157,19937,20301,14051,18137,11913,18286,NA
"1070",90031766,"HALAZ ENTERPRISE","NORTH2",158340,"90031766-4","PRIMAX 97",456,370,293,384,589,606,625,6768,6314,5909,16750,16354,15737,NA
"1071",90031766,"HALAZ ENTERPRISE","NORTH2",158340,"90031766-3","PRIMAX 95",5232,4509,4953,4982,4978,5943,4462,13961,24670,24126,19358,8644,19470,NA
"1072",90031766,"HALAZ ENTERPRISE","NORTH2",158340,"90031766-2","PRIMAX 95",5233,4508,4953,4983,4978,5943,4462,21744,17222,8534,25110,25110,15090,NA
"1073",90031772,"S & S SERVICE & SUPPLIERS","CENTR3",36145,"90031772-4","PRIMAX 95",3569,3684,3756,3605,4273,4121,3758,17906,7750,12837,24148,22283,22283,NA
"1074",90031772,"S & S SERVICE & SUPPLIERS","CENTR3",36145,"90031772-5","PRIMAX 95",3570,3683,3757,3606,4272,4121,3758,12536,12536,22941,22200,12983,17280,NA
"1075",90031772,"S & S SERVICE & SUPPLIERS","CENTR3",36145,"90031772-1","BIODIESEL B7 (RETAIL)",1782,1457,2395,2097,1620,850,1977,8165,5332,14779,12575,10611,8874,NA
"1076",90031772,"S & S SERVICE & SUPPLIERS","CENTR3",36145,"90031772-2","PRIMAX 97",801,676,492,618,844,760,496,6787,5986,5207,15500,15081,13883,NA
"1077",90031772,"S & S SERVICE & SUPPLIERS","CENTR3",36145,"90031772-3","PRIMAX 95",3570,3684,3757,3606,4272,4122,3759,20777,21055,20777,21193,21193,20496,NA
"1078",90031815,"KARINA ELWASIQ ENTERPRISE","CENTR2",110539,"90031815-1","PRIMAX 95",6203,6463,6114,6256,5857,6601,6461,25315,20087,15431,19932,20135,20991,NA
"1079",90031815,"KARINA ELWASIQ ENTERPRISE","CENTR2",110539,"90031815-4","BIODIESEL B7 (RETAIL)",2339,2652,2330,2519,749,1762,2878,16467,13487,15126,13186,15434,14813,NA
"1080",90031815,"KARINA ELWASIQ ENTERPRISE","CENTR2",110539,"90031815-2","PRIMAX 95",6203,6464,6115,6256,5856,6600,6462,7624,12926,12926,11743,8926,11932,NA
